  0.9053      -13.718500  -13.540200  -13.449000  -13.314900   -7.291700   -6.794600   -6.517700   -6.371600   -5.531300   -5.304900   -4.606500   -4.494500   -3.766000   -3.531800   -3.381900   -3.070600   -1.721700   -1.615500    0.770200    1.411700    1.566300    2.189300    2.337900    2.791700    2.945100    3.558900    4.386900    5.307500    7.384300    7.645300    7.846800    8.013000
  0.9126      -13.733400  -13.552500  -13.457600  -13.323300   -7.338300   -6.839700   -6.487100   -6.340000   -5.542700   -5.316300   -4.609300   -4.504200   -3.637200   -3.434900   -3.345000   -3.059700   -1.743500   -1.640500    0.793600    1.454700    1.528200    2.237900    2.322600    2.849000    2.906800    3.485100    4.327100    5.259000    7.338100    7.586500    7.717400    7.940000
  0.9199      -13.747600  -13.564300  -13.465900  -13.331300   -7.381900   -6.881600   -6.457900   -6.309800   -5.553800   -5.327500   -4.609800   -4.512100   -3.518000   -3.388900   -3.255500   -3.048300   -1.765800   -1.664800    0.812800    1.479800    1.506300    2.239600    2.358700    2.828600    2.950300    3.414500    4.269300    5.211900    7.261400    7.485800    7.644000    7.817900
  0.9272      -13.761000  -13.575400  -13.473800  -13.338900   -7.422100   -6.920300   -6.430400   -6.281100   -5.564400   -5.338300   -4.608400   -4.518100   -3.439600   -3.330300   -3.152900   -3.030400   -1.789400   -1.688600    0.827700    1.455300    1.533000    2.217600    2.421800    2.783500    3.022200    3.348200    4.213900    5.166600    7.176900    7.352400    7.552500    7.738000
  0.9344      -13.773500  -13.585800  -13.481100  -13.346000   -7.458900   -6.955700   -6.405100   -6.254400   -5.574400   -5.348500   -4.605100   -4.522400   -3.417500   -3.226700   -3.081500   -2.980100   -1.814700   -1.712500    0.838100    1.428200    1.561200    2.193900    2.488400    2.740500    3.094400    3.288800    4.161200    5.123300    7.078600    7.195200    7.457900    7.666200
  0.9417      -13.785000  -13.595300  -13.487800  -13.352600   -7.492100   -6.987600   -6.382100   -6.229900   -5.583700   -5.358100   -4.600400   -4.525200   -3.412500   -3.124200   -3.045500   -2.887300   -1.842300   -1.737000    0.844200    1.404900    1.585000    2.172500    2.550400    2.705000    3.153000    3.247900    4.111900    5.082500    6.989200    7.055400    7.348100    7.669000
  0.9490      -13.795300  -13.603800  -13.493900  -13.358500   -7.521600   -7.015900   -6.361600   -6.207900   -5.592100   -5.366800   -4.594800   -4.526500   -3.412500   -3.077700   -2.969300   -2.785800   -1.872700   -1.762400    0.846600    1.385800    1.604000    2.154000    2.591600    2.692100    3.148800    3.273600    4.066200    5.044500    6.892200    6.935800    7.247500    7.617900
  0.9563      -13.804500  -13.611400  -13.499300  -13.363700   -7.547400   -7.040600   -6.343700   -6.188400   -5.599500   -5.374600   -4.588500   -4.526700   -3.414600   -3.068100   -2.864700   -2.687200   -1.906300   -1.789100    0.845900    1.370700    1.618500    2.138700    2.589200    2.723200    3.110400    3.335900    4.025000    5.009900    6.784900    6.848700    7.111400    7.518300
  0.9635      -13.812300  -13.617900  -13.503900  -13.368300   -7.569400   -7.061600   -6.328500   -6.171800   -5.606000   -5.381300   -4.582200   -4.526100   -3.417700   -3.065400   -2.761000   -2.594700   -1.943200   -1.817200    0.843000    1.359300    1.629200    2.126400    2.567900    2.772400    3.072300    3.398900    3.988600    4.979200    6.679800    6.779800    7.017300    7.462400
  0.9708      -13.818800  -13.623300  -13.507700  -13.372000   -7.587400   -7.078900   -6.316000   -6.158000   -5.611300   -5.386900   -4.576400   -4.525000   -3.421100   -3.064700   -2.663800   -2.510500   -1.983300   -1.846400    0.838900    1.350900    1.636700    2.117000    2.546100    2.820000    3.039400    3.455700    3.957800    4.952800    6.588200    6.724100    6.939200    7.430500
  0.9781      -13.823900  -13.627600  -13.510800  -13.375000   -7.601500   -7.092400   -6.306300   -6.147200   -5.615500   -5.391400   -4.571400   -4.523600   -3.424300   -3.064900   -2.576000   -2.436900   -2.025500   -1.875500    0.834600    1.345100    1.641600    2.110000    2.527800    2.860500    3.013000    3.503500    3.933000    4.931500    6.514000    6.680600    6.877100    7.414100
  0.9854      -13.827600  -13.630600  -13.512900  -13.377100   -7.611600   -7.102000   -6.299400   -6.139500   -5.618500   -5.394600   -4.567500   -4.522400   -3.426800   -3.065300   -2.501800   -2.377200   -2.067200   -1.902100    0.830900    1.341300    1.644700    2.105200    2.514300    2.891500    2.993400    3.539600    3.914900    4.915800    6.459100    6.651600    6.828500    7.359700
  0.9927      -13.829800  -13.632500  -13.514300  -13.378400   -7.617700   -7.107800   -6.295300   -6.134800   -5.620300   -5.396500   -4.565200   -4.521500   -3.428500   -3.065700   -2.448500   -2.336400   -2.101500   -1.921700    0.828300    1.339200    1.646300    2.102500    2.506100    2.911400    2.981000    3.562200    3.903800    4.906100    6.425300    6.631400    6.798000    7.315700
  1.0000      -13.830600  -13.633100  -13.514700  -13.378800   -7.619700   -7.109700   -6.293900   -6.133300   -5.620900   -5.397100   -4.564300   -4.521200   -3.429100   -3.065800   -2.428300   -2.321300   -2.115900   -1.929200    0.827500    1.338600    1.646800    2.101600    2.503300    2.918400    2.976500    3.569900    3.900100    4.902800    6.413900    6.624500    6.788200    7.322700
